#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ITGA2B	L1CAM	9606.ENSP00000262407	9606.ENSP00000359077	0	0	0	0	0.050	0	0.500	0.108	0.539
ITGA2B	ITGA8	9606.ENSP00000262407	9606.ENSP00000367316	0	0	0.060	0.883	0	0	0.540	0.065	0.560
ITGA2B	SPN	9606.ENSP00000262407	9606.ENSP00000498852	0	0	0	0	0.061	0	0	0.571	0.579
ITGA2B	ITGAE	9606.ENSP00000262407	9606.ENSP00000263087	0	0	0	0.567	0.055	0	0.540	0.112	0.580
ITGA2B	ITGA7	9606.ENSP00000262407	9606.ENSP00000452120	0	0	0	0.649	0	0	0.540	0.134	0.584
ITGA2B	ITGA3	9606.ENSP00000262407	9606.ENSP00000315190	0	0	0	0.645	0	0	0.540	0.145	0.590
ITGA2B	ITGA4	9606.ENSP00000262407	9606.ENSP00000380227	0	0	0	0.639	0	0	0.540	0.163	0.598
ITGA2B	ITGA9	9606.ENSP00000262407	9606.ENSP00000264741	0	0	0	0.635	0.063	0	0.540	0.162	0.608
ITGA2B	ITGAL	9606.ENSP00000262407	9606.ENSP00000349252	0	0	0	0.571	0.078	0	0.540	0.202	0.632
ITGA2B	ITGAX	9606.ENSP00000262407	9606.ENSP00000454623	0	0	0	0.572	0.101	0	0.540	0.208	0.643
ITGA2B	ITGB7	9606.ENSP00000262407	9606.ENSP00000267082	0	0	0	0	0.086	0.135	0.540	0.288	0.706
ITGA2B	KIT	9606.ENSP00000262407	9606.ENSP00000288135	0	0	0	0	0.096	0	0	0.710	0.727
ITGA2B	ITGA5	9606.ENSP00000262407	9606.ENSP00000293379	0	0	0	0.860	0.088	0	0.540	0.407	0.729
ITGA2B	PTPRC	9606.ENSP00000262407	9606.ENSP00000411355	0	0	0	0	0.059	0.074	0	0.720	0.734
ITGA2B	ITGA6	9606.ENSP00000262407	9606.ENSP00000386896	0	0	0	0.632	0	0	0.540	0.460	0.740
ITGA2B	ITGB5	9606.ENSP00000262407	9606.ENSP00000296181	0	0	0	0	0.121	0.135	0.540	0.348	0.741
ITGA2B	ITGB6	9606.ENSP00000262407	9606.ENSP00000283249	0	0	0	0	0.060	0.135	0.540	0.432	0.759
ITGA2B	PECAM1	9606.ENSP00000262407	9606.ENSP00000457421	0	0	0	0	0.106	0.067	0.400	0.792	0.882
ITGA2B	ITGAM	9606.ENSP00000262407	9606.ENSP00000496959	0	0	0	0.575	0.111	0	0.540	0.813	0.916
ITGA2B	ITGB1	9606.ENSP00000262407	9606.ENSP00000379350	0	0	0	0	0.086	0.135	0.800	0.787	0.961
ITGA2B	SELP	9606.ENSP00000262407	9606.ENSP00000263686	0	0	0	0	0.259	0	0.400	0.929	0.965
ITGA2B	ITGB2	9606.ENSP00000262407	9606.ENSP00000380948	0	0	0	0	0.093	0.135	0.540	0.967	0.986
ITGA2B	ITGB3	9606.ENSP00000262407	9606.ENSP00000452786	0	0	0	0	0.618	0.991	0.900	0.999	0.999
ITGA3	ITGB4	9606.ENSP00000315190	9606.ENSP00000200181	0	0	0	0	0.216	0.361	0.720	0.890	0.982
ITGA3	ITGB8	9606.ENSP00000315190	9606.ENSP00000222573	0	0	0	0	0.048	0.114	0.900	0.614	0.963
ITGA3	ITGAV	9606.ENSP00000315190	9606.ENSP00000261023	0	0	0	0.647	0.067	0	0.900	0.689	0.968
ITGA3	ITGAE	9606.ENSP00000315190	9606.ENSP00000263087	0	0	0	0.590	0.041	0	0.540	0.148	0.591
ITGA3	ITGA9	9606.ENSP00000315190	9606.ENSP00000264741	0	0	0	0.651	0	0	0.540	0.289	0.658
ITGA3	ITGB7	9606.ENSP00000315190	9606.ENSP00000267082	0	0	0	0	0.067	0.135	0.900	0.458	0.950
ITGA3	ITGB6	9606.ENSP00000315190	9606.ENSP00000283249	0	0	0	0	0.104	0.135	0.900	0.744	0.977
ITGA3	ITGA5	9606.ENSP00000315190	9606.ENSP00000293379	0	0	0	0.635	0.068	0	0.900	0.616	0.961
ITGA3	VCAM1	9606.ENSP00000315190	9606.ENSP00000294728	0	0	0	0	0.076	0.071	0	0.374	0.416
ITGA3	ITGB5	9606.ENSP00000315190	9606.ENSP00000296181	0	0	0	0	0.110	0.361	0.900	0.796	0.986
ITGA3	JAM3	9606.ENSP00000315190	9606.ENSP00000299106	0	0	0	0	0	0	0	0.420	0.420
ITGA3	PODXL	9606.ENSP00000315190	9606.ENSP00000367817	0	0	0	0	0.125	0.045	0	0.371	0.429
ITGA3	ITGAM	9606.ENSP00000315190	9606.ENSP00000496959	0	0	0	0.581	0.042	0	0.540	0.127	0.581
ITGA3	ITGA7	9606.ENSP00000315190	9606.ENSP00000452120	0	0	0.066	0.846	0	0	0.540	0.145	0.600
ITGA3	ITGAX	9606.ENSP00000315190	9606.ENSP00000454623	0	0	0	0.572	0.041	0	0.720	0.102	0.737
ITGA3	MET	9606.ENSP00000315190	9606.ENSP00000317272	0	0	0	0	0.137	0.071	0.400	0.564	0.762
ITGA3	ITGA8	9606.ENSP00000315190	9606.ENSP00000367316	0	0	0	0.661	0	0	0.720	0.405	0.826
ITGA3	ITGA6	9606.ENSP00000315190	9606.ENSP00000386896	0	0	0	0.855	0.070	0	0.540	0.633	0.829
ITGA3	ITGAL	9606.ENSP00000315190	9606.ENSP00000349252	0	0	0	0.585	0.042	0	0.900	0.178	0.914
ITGA3	ITGA4	9606.ENSP00000315190	9606.ENSP00000380227	0	0	0	0.639	0.042	0	0.900	0.505	0.948
ITGA3	ITGB2	9606.ENSP00000315190	9606.ENSP00000380948	0	0	0	0	0.067	0.135	0.900	0.669	0.969
ITGA3	ITGB3	9606.ENSP00000315190	9606.ENSP00000452786	0	0	0	0	0.067	0.135	0.900	0.774	0.979
ITGA3	ITGB1	9606.ENSP00000315190	9606.ENSP00000379350	0	0	0	0	0.099	0.625	0.900	0.995	0.999
ITGA4	ITGB4	9606.ENSP00000380227	9606.ENSP00000200181	0	0	0	0	0.060	0.135	0.720	0.551	0.884
ITGA4	LAG3	9606.ENSP00000380227	9606.ENSP00000203629	0	0	0	0	0.088	0.067	0	0.358	0.406
ITGA4	MADCAM1	9606.ENSP00000380227	9606.ENSP00000215637	0	0	0	0	0	0.626	0.900	0.980	0.999
ITGA4	ITGB8	9606.ENSP00000380227	9606.ENSP00000222573	0	0	0	0	0.047	0.114	0.900	0.616	0.963
ITGA4	KLRB1	9606.ENSP00000380227	9606.ENSP00000229402	0	0	0	0	0.140	0	0	0.402	0.464
ITGA4	KLRK1	9606.ENSP00000380227	9606.ENSP00000240618	0	0	0	0	0.166	0	0	0.318	0.408
ITGA4	ITGAV	9606.ENSP00000380227	9606.ENSP00000261023	0	0	0.097	0.664	0.044	0.226	0.900	0.496	0.960
ITGA4	ITGAE	9606.ENSP00000380227	9606.ENSP00000263087	0	0	0	0.595	0.074	0	0.540	0.239	0.647
ITGA4	SELP	9606.ENSP00000380227	9606.ENSP00000263686	0	0	0	0	0.087	0	0	0.679	0.694
ITGA4	MCAM	9606.ENSP00000380227	9606.ENSP00000264036	0	0	0	0	0.042	0.067	0	0.393	0.410
ITGA4	ITGA9	9606.ENSP00000380227	9606.ENSP00000264741	0	0	0	0.905	0	0	0.540	0.107	0.571
ITGA4	NRP1	9606.ENSP00000380227	9606.ENSP00000265371	0	0	0	0	0.044	0	0	0.495	0.497
ITGA4	KLRG1	9606.ENSP00000380227	9606.ENSP00000266551	0	0	0	0	0.139	0	0	0.433	0.491
ITGA4	ITGB7	9606.ENSP00000380227	9606.ENSP00000267082	0	0	0	0	0.144	0.979	0.900	0.996	0.999
ITGA4	ITGB6	9606.ENSP00000380227	9606.ENSP00000283249	0	0	0	0	0.065	0.135	0.900	0.598	0.963
ITGA4	KIT	9606.ENSP00000380227	9606.ENSP00000288135	0	0	0	0	0.055	0	0	0.446	0.454
ITGA4	ITGA5	9606.ENSP00000380227	9606.ENSP00000293379	0	0	0	0.669	0.072	0	0.900	0.707	0.970
ITGA4	VCAM1	9606.ENSP00000380227	9606.ENSP00000294728	0	0	0	0	0.098	0.102	0.900	0.997	0.999
ITGA4	ITGB5	9606.ENSP00000380227	9606.ENSP00000296181	0	0	0	0	0.065	0.135	0.900	0.643	0.967
ITGA4	JAM3	9606.ENSP00000380227	9606.ENSP00000299106	0	0	0	0	0.047	0	0.500	0.679	0.833
ITGA4	SELE	9606.ENSP00000380227	9606.ENSP00000331736	0	0	0	0	0.070	0	0	0.717	0.725
ITGA4	ITGAL	9606.ENSP00000380227	9606.ENSP00000349252	0	0	0	0.601	0.215	0	0.900	0.575	0.963
ITGA4	PLXNA4	9606.ENSP00000380227	9606.ENSP00000352882	0	0	0	0	0.060	0.053	0	0.469	0.486
ITGA4	NRP2	9606.ENSP00000380227	9606.ENSP00000353582	0	0	0	0	0.055	0	0	0.500	0.507
ITGA4	PLXNA3	9606.ENSP00000380227	9606.ENSP00000358696	0	0	0	0	0.060	0.053	0	0.492	0.508
ITGA4	TLR4	9606.ENSP00000380227	9606.ENSP00000363089	0	0	0	0	0.134	0.050	0	0.375	0.441
ITGA4	ITGA8	9606.ENSP00000380227	9606.ENSP00000367316	0	0	0.113	0.677	0.042	0	0.720	0.179	0.778
ITGA4	TEK	9606.ENSP00000380227	9606.ENSP00000369375	0	0	0	0	0	0	0	0.480	0.480
ITGA4	SDC1	9606.ENSP00000380227	9606.ENSP00000370542	0	0	0	0	0	0	0	0.432	0.432
ITGA4	PLXNA1	9606.ENSP00000380227	9606.ENSP00000377061	0	0	0	0	0.060	0.053	0	0.491	0.507
ITGA4	ITGB1	9606.ENSP00000380227	9606.ENSP00000379350	0	0	0	0	0.084	0.749	0.900	0.998	0.999
ITGA4	NTRK1	9606.ENSP00000380227	9606.ENSP00000431418	0	0	0	0	0	0.058	0	0.414	0.424
ITGA4	SPN	9606.ENSP00000380227	9606.ENSP00000498852	0	0	0	0	0.086	0	0	0.447	0.472
ITGA4	NCAM1	9606.ENSP00000380227	9606.ENSP00000480132	0	0	0	0	0.055	0.067	0	0.523	0.543
ITGA4	ITGA7	9606.ENSP00000380227	9606.ENSP00000452120	0	0	0	0.637	0	0	0.540	0.177	0.605
ITGA4	PECAM1	9606.ENSP00000380227	9606.ENSP00000457421	0	0	0	0	0.103	0.067	0	0.721	0.746
ITGA4	PTPRC	9606.ENSP00000380227	9606.ENSP00000411355	0	0	0	0	0.304	0.074	0	0.665	0.765
ITGA4	ITGA6	9606.ENSP00000380227	9606.ENSP00000386896	0	0	0	0.655	0.047	0	0.540	0.548	0.784
ITGA4	ITGAM	9606.ENSP00000380227	9606.ENSP00000496959	0	0	0	0.607	0.123	0	0.540	0.538	0.797
ITGA4	SELL	9606.ENSP00000380227	9606.ENSP00000498227	0	0	0	0	0.165	0	0	0.818	0.842
ITGA4	ITGAX	9606.ENSP00000380227	9606.ENSP00000454623	0	0	0	0.624	0.076	0	0.720	0.507	0.861
ITGA4	JAM2	9606.ENSP00000380227	9606.ENSP00000383376	0	0	0	0	0.044	0	0.900	0.699	0.968
ITGA4	ITGB3	9606.ENSP00000380227	9606.ENSP00000452786	0	0	0	0	0.104	0.301	0.900	0.851	0.989
ITGA4	ITGB2	9606.ENSP00000380227	9606.ENSP00000380948	0	0	0	0	0.156	0.135	0.900	0.928	0.994
ITGA5	ITGB4	9606.ENSP00000293379	9606.ENSP00000200181	0	0	0	0	0.067	0.135	0.720	0.819	0.953
ITGA5	ITGB8	9606.ENSP00000293379	9606.ENSP00000222573	0	0	0	0	0.047	0.114	0.900	0.641	0.965
ITGA5	ITGAV	9606.ENSP00000293379	9606.ENSP00000261023	0	0	0.061	0.929	0.067	0	0.900	0.460	0.946
ITGA5	PDGFRB	9606.ENSP00000293379	9606.ENSP00000261799	0	0	0	0	0.108	0	0	0.371	0.415
ITGA5	ITGAE	9606.ENSP00000293379	9606.ENSP00000263087	0	0	0	0.572	0.055	0	0.540	0.430	0.730
ITGA5	KDR	9606.ENSP00000293379	9606.ENSP00000263923	0	0	0	0	0.081	0.292	0	0.373	0.556
ITGA5	MCAM	9606.ENSP00000293379	9606.ENSP00000264036	0	0	0	0	0.085	0.067	0	0.611	0.639
ITGA5	ITGA9	9606.ENSP00000293379	9606.ENSP00000264741	0	0	0	0.671	0.042	0	0.540	0.511	0.765
ITGA5	NRP1	9606.ENSP00000293379	9606.ENSP00000265371	0	0	0	0	0.083	0.292	0	0.228	0.455
ITGA5	ITGB7	9606.ENSP00000293379	9606.ENSP00000267082	0	0	0	0	0.094	0.135	0.900	0.873	0.988
ITGA5	ITGB6	9606.ENSP00000293379	9606.ENSP00000283249	0	0	0	0	0.067	0.135	0.900	0.578	0.961
ITGA5	KIT	9606.ENSP00000293379	9606.ENSP00000288135	0	0	0	0	0.103	0	0	0.368	0.408
ITGA5	TGFBR2	9606.ENSP00000293379	9606.ENSP00000351905	0	0	0	0	0.180	0.058	0	0.316	0.426
ITGA5	TEK	9606.ENSP00000293379	9606.ENSP00000369375	0	0	0	0	0.062	0	0	0.483	0.494
ITGA5	PTPRC	9606.ENSP00000293379	9606.ENSP00000411355	0	0	0	0	0.057	0.074	0	0.507	0.532
ITGA5	PECAM1	9606.ENSP00000293379	9606.ENSP00000457421	0	0	0	0	0.125	0.067	0	0.508	0.563
ITGA5	TGFBR1	9606.ENSP00000293379	9606.ENSP00000447297	0	0	0	0	0.104	0.310	0	0.374	0.579
ITGA5	MET	9606.ENSP00000293379	9606.ENSP00000317272	0	0	0	0	0.075	0.071	0	0.587	0.614
ITGA5	NRP2	9606.ENSP00000293379	9606.ENSP00000353582	0	0	0	0	0.075	0	0	0.617	0.631
ITGA5	NCAM1	9606.ENSP00000293379	9606.ENSP00000480132	0	0	0	0	0.087	0.067	0	0.611	0.640
ITGA5	ITGAM	9606.ENSP00000293379	9606.ENSP00000496959	0	0	0	0.581	0.100	0	0.540	0.205	0.642
ITGA5	JAM3	9606.ENSP00000293379	9606.ENSP00000299106	0	0	0	0	0.066	0	0	0.647	0.656
ITGA5	ITGA7	9606.ENSP00000293379	9606.ENSP00000452120	0	0	0	0.665	0.054	0	0.540	0.276	0.657
ITGA5	ITGAX	9606.ENSP00000293379	9606.ENSP00000454623	0	0	0	0.587	0.121	0	0.720	0.168	0.777
ITGA5	ITGA6	9606.ENSP00000293379	9606.ENSP00000386896	0	0	0	0.674	0.058	0	0.540	0.594	0.808
ITGA5	VCAM1	9606.ENSP00000293379	9606.ENSP00000294728	0	0	0	0	0.055	0.075	0	0.818	0.828
ITGA5	ITGA8	9606.ENSP00000293379	9606.ENSP00000367316	0	0	0.055	0.928	0.086	0	0.720	0.393	0.833
ITGA5	L1CAM	9606.ENSP00000293379	9606.ENSP00000359077	0	0	0	0	0.050	0.292	0.500	0.564	0.833
ITGA5	ITGAL	9606.ENSP00000293379	9606.ENSP00000349252	0	0	0.110	0.576	0.062	0	0.900	0.513	0.953
ITGA5	ITGB5	9606.ENSP00000293379	9606.ENSP00000296181	0	0	0	0	0.101	0.361	0.900	0.873	0.991
ITGA5	ITGB2	9606.ENSP00000293379	9606.ENSP00000380948	0	0	0	0	0.126	0.135	0.900	0.921	0.993
ITGA5	ITGB3	9606.ENSP00000293379	9606.ENSP00000452786	0	0	0	0	0.126	0.659	0.900	0.980	0.999
ITGA5	ITGB1	9606.ENSP00000293379	9606.ENSP00000379350	0	0	0	0	0.128	0.989	0.900	0.999	0.999
ITGA6	ITGB4	9606.ENSP00000386896	9606.ENSP00000200181	0	0	0	0	0.131	0.647	0.900	0.999	0.999
ITGA6	ITGB8	9606.ENSP00000386896	9606.ENSP00000222573	0	0	0	0	0.049	0.114	0.540	0.466	0.765
ITGA6	JAG1	9606.ENSP00000386896	9606.ENSP00000254958	0	0	0	0	0.098	0.054	0	0.370	0.415
ITGA6	NOTCH2	9606.ENSP00000386896	9606.ENSP00000256646	0	0	0	0	0.085	0.054	0	0.535	0.562
ITGA6	PDGFRA	9606.ENSP00000386896	9606.ENSP00000257290	0	0	0	0	0.055	0	0	0.638	0.643
ITGA6	ITGAV	9606.ENSP00000386896	9606.ENSP00000261023	0	0	0	0.691	0.062	0	0.540	0.756	0.885
ITGA6	ITGAE	9606.ENSP00000386896	9606.ENSP00000263087	0	0	0	0.576	0.041	0	0.540	0.121	0.578
ITGA6	MCAM	9606.ENSP00000386896	9606.ENSP00000264036	0	0	0	0	0.072	0.067	0	0.414	0.448
ITGA6	ITGA9	9606.ENSP00000386896	9606.ENSP00000264741	0	0	0	0.675	0	0	0.540	0.178	0.605
ITGA6	NRP1	9606.ENSP00000386896	9606.ENSP00000265371	0	0	0	0	0.047	0.292	0	0.196	0.410
ITGA6	ITGB7	9606.ENSP00000386896	9606.ENSP00000267082	0	0	0	0	0.069	0.135	0.540	0.418	0.755
ITGA6	ITGB6	9606.ENSP00000386896	9606.ENSP00000283249	0	0	0	0	0.085	0.135	0.540	0.642	0.852
ITGA6	KIT	9606.ENSP00000386896	9606.ENSP00000288135	0	0	0	0	0.068	0	0	0.588	0.600
ITGA6	VCAM1	9606.ENSP00000386896	9606.ENSP00000294728	0	0	0	0	0.086	0.071	0	0.406	0.451
ITGA6	ITGB5	9606.ENSP00000386896	9606.ENSP00000296181	0	0	0	0	0.101	0.135	0.540	0.771	0.907
ITGA6	MET	9606.ENSP00000386896	9606.ENSP00000317272	0	0	0	0	0.096	0.071	0	0.373	0.428
ITGA6	ITGAL	9606.ENSP00000386896	9606.ENSP00000349252	0	0	0	0.568	0.042	0	0.540	0.204	0.618
ITGA6	L1CAM	9606.ENSP00000386896	9606.ENSP00000359077	0	0	0	0	0.050	0	0	0.463	0.468
ITGA6	NOTCH4	9606.ENSP00000386896	9606.ENSP00000364163	0	0	0	0	0.054	0.045	0	0.447	0.456
ITGA6	ITGA8	9606.ENSP00000386896	9606.ENSP00000367316	0	0	0	0.711	0	0	0.540	0.201	0.617
ITGA6	PODXL	9606.ENSP00000386896	9606.ENSP00000367817	0	0	0	0	0.107	0.045	0	0.486	0.523
ITGA6	SDC1	9606.ENSP00000386896	9606.ENSP00000370542	0	0	0	0	0.074	0	0.500	0.305	0.650
ITGA6	ITGB1	9606.ENSP00000386896	9606.ENSP00000379350	0	0	0	0	0.139	0.979	0.900	0.997	0.999
ITGA6	ITGB2	9606.ENSP00000386896	9606.ENSP00000380948	0	0	0	0	0.069	0.135	0.540	0.801	0.916
ITGA6	NOTCH1	9606.ENSP00000386896	9606.ENSP00000498587	0	0	0	0	0.074	0.045	0	0.386	0.410
ITGA6	NCAM1	9606.ENSP00000386896	9606.ENSP00000480132	0	0	0	0	0.055	0.067	0	0.424	0.448
ITGA6	ITGAX	9606.ENSP00000386896	9606.ENSP00000454623	0	0	0	0.567	0.041	0	0.540	0.161	0.597
ITGA6	ITGAM	9606.ENSP00000386896	9606.ENSP00000496959	0	0	0	0.575	0.042	0	0.540	0.194	0.613
ITGA6	PECAM1	9606.ENSP00000386896	9606.ENSP00000457421	0	0	0	0	0.059	0.067	0	0.621	0.639
ITGA6	PTPRC	9606.ENSP00000386896	9606.ENSP00000411355	0	0	0	0	0.057	0.095	0	0.623	0.651
ITGA6	ITGA7	9606.ENSP00000386896	9606.ENSP00000452120	0	0	0	0.939	0	0	0.540	0.307	0.667
ITGA6	ITGB3	9606.ENSP00000386896	9606.ENSP00000452786	0	0	0	0	0.067	0.135	0.540	0.799	0.915
ITGA7	ITGB4	9606.ENSP00000452120	9606.ENSP00000200181	0	0	0	0	0.090	0.135	0.540	0.684	0.870
ITGA7	ITGB8	9606.ENSP00000452120	9606.ENSP00000222573	0	0	0	0	0.047	0.114	0.540	0.442	0.754
ITGA7	ITGAV	9606.ENSP00000452120	9606.ENSP00000261023	0	0	0	0.678	0	0	0.540	0.396	0.710
ITGA7	ITGAE	9606.ENSP00000452120	9606.ENSP00000263087	0	0	0	0.569	0.041	0	0.540	0.184	0.608
ITGA7	ITGA9	9606.ENSP00000452120	9606.ENSP00000264741	0	0	0	0.688	0.061	0	0.540	0.205	0.626
ITGA7	ITGB7	9606.ENSP00000452120	9606.ENSP00000267082	0	0	0	0	0.069	0.135	0.540	0.398	0.747
ITGA7	ITGB6	9606.ENSP00000452120	9606.ENSP00000283249	0	0	0	0	0.060	0.135	0.540	0.579	0.821
ITGA7	ITGB5	9606.ENSP00000452120	9606.ENSP00000296181	0	0	0	0	0.087	0.135	0.540	0.689	0.872
ITGA7	ITGAL	9606.ENSP00000452120	9606.ENSP00000349252	0	0	0	0.573	0.041	0	0.540	0.311	0.669
ITGA7	PTPRF	9606.ENSP00000452120	9606.ENSP00000353030	0	0	0	0	0.056	0.074	0	0.437	0.465
ITGA7	ITGA8	9606.ENSP00000452120	9606.ENSP00000367316	0	0	0	0.697	0.054	0	0.540	0.189	0.616
ITGA7	ITGB1	9606.ENSP00000452120	9606.ENSP00000379350	0	0	0	0	0.069	0.361	0.900	0.933	0.995
ITGA7	ITGB2	9606.ENSP00000452120	9606.ENSP00000380948	0	0	0	0	0.069	0.135	0.540	0.399	0.747
ITGA7	PTPRC	9606.ENSP00000452120	9606.ENSP00000411355	0	0	0	0	0.057	0.091	0	0.409	0.449
ITGA7	PECAM1	9606.ENSP00000452120	9606.ENSP00000457421	0	0	0	0	0.059	0.067	0	0.487	0.511
ITGA7	ITGAX	9606.ENSP00000452120	9606.ENSP00000454623	0	0	0	0.569	0.046	0	0.540	0.087	0.564
ITGA7	ITGAM	9606.ENSP00000452120	9606.ENSP00000496959	0	0	0	0.566	0.044	0	0.540	0.164	0.600
ITGA7	ITGB3	9606.ENSP00000452120	9606.ENSP00000452786	0	0	0	0	0.067	0.135	0.540	0.525	0.800
ITGA8	ITGB4	9606.ENSP00000367316	9606.ENSP00000200181	0	0	0	0	0.060	0.135	0.720	0.490	0.868
ITGA8	ITGB8	9606.ENSP00000367316	9606.ENSP00000222573	0	0	0	0	0.047	0.114	0.720	0.511	0.869
ITGA8	PDGFRA	9606.ENSP00000367316	9606.ENSP00000257290	0	0	0	0	0.125	0.076	0	0.366	0.443
ITGA8	ITGAV	9606.ENSP00000367316	9606.ENSP00000261023	0	0	0	0.934	0	0	0.720	0.088	0.733
ITGA8	ITGAE	9606.ENSP00000367316	9606.ENSP00000263087	0	0	0	0.571	0.055	0	0.540	0.159	0.602
ITGA8	ITGA9	9606.ENSP00000367316	9606.ENSP00000264741	0	0	0	0.667	0.110	0	0.540	0.509	0.781
ITGA8	ITGB7	9606.ENSP00000367316	9606.ENSP00000267082	0	0	0	0	0.086	0.135	0.720	0.445	0.860
ITGA8	ITGB6	9606.ENSP00000367316	9606.ENSP00000283249	0	0	0	0	0.060	0.135	0.720	0.543	0.882
ITGA8	ITGB5	9606.ENSP00000367316	9606.ENSP00000296181	0	0	0	0	0.060	0.135	0.720	0.545	0.882
ITGA8	ITGAL	9606.ENSP00000367316	9606.ENSP00000349252	0	0	0	0.570	0.055	0	0.720	0.145	0.754
ITGA8	ITGAM	9606.ENSP00000367316	9606.ENSP00000496959	0	0	0	0.576	0.055	0	0.540	0.115	0.581
ITGA8	ITGAX	9606.ENSP00000367316	9606.ENSP00000454623	0	0	0	0.568	0.055	0	0.720	0.088	0.737
ITGA8	ITGB2	9606.ENSP00000367316	9606.ENSP00000380948	0	0	0	0	0.086	0.135	0.720	0.381	0.844
ITGA8	ITGB3	9606.ENSP00000367316	9606.ENSP00000452786	0	0	0	0	0.060	0.135	0.720	0.464	0.861
ITGA8	ITGB1	9606.ENSP00000367316	9606.ENSP00000379350	0	0	0	0	0.086	0.644	0.900	0.952	0.998
ITGA9	ITGB4	9606.ENSP00000264741	9606.ENSP00000200181	0	0	0	0	0.060	0.135	0.540	0.480	0.779
ITGA9	ITGB8	9606.ENSP00000264741	9606.ENSP00000222573	0	0	0	0	0.047	0.114	0.540	0.508	0.783
ITGA9	ITGAV	9606.ENSP00000264741	9606.ENSP00000261023	0	0	0	0.647	0	0	0.540	0.248	0.639
ITGA9	ITGAE	9606.ENSP00000264741	9606.ENSP00000263087	0	0	0	0.605	0.068	0	0.540	0.090	0.575
ITGA9	JAM3	9606.ENSP00000264741	9606.ENSP00000299106	0	0	0	0	0.048	0	0	0.447	0.451
ITGA9	L1CAM	9606.ENSP00000264741	9606.ENSP00000359077	0	0	0	0	0.050	0	0.500	0.116	0.543
ITGA9	ITGAX	9606.ENSP00000264741	9606.ENSP00000454623	0	0	0	0.609	0.073	0	0.540	0.095	0.580
ITGA9	ITGAM	9606.ENSP00000264741	9606.ENSP00000496959	0	0	0	0.606	0.076	0	0.540	0.110	0.589
ITGA9	ITGAL	9606.ENSP00000264741	9606.ENSP00000349252	0	0	0	0.609	0.068	0	0.540	0.131	0.595
ITGA9	ITGB2	9606.ENSP00000264741	9606.ENSP00000380948	0	0	0	0	0.062	0.135	0.540	0.398	0.745
ITGA9	ITGB6	9606.ENSP00000264741	9606.ENSP00000283249	0	0	0	0	0.060	0.135	0.540	0.515	0.794
ITGA9	ITGB5	9606.ENSP00000264741	9606.ENSP00000296181	0	0	0	0	0.060	0.135	0.540	0.544	0.806
ITGA9	ITGB3	9606.ENSP00000264741	9606.ENSP00000452786	0	0	0	0	0.060	0.135	0.540	0.684	0.866
ITGA9	ITGB7	9606.ENSP00000264741	9606.ENSP00000267082	0	0	0	0	0.060	0.135	0.540	0.696	0.871
ITGA9	VCAM1	9606.ENSP00000264741	9606.ENSP00000294728	0	0	0	0	0.104	0.071	0.900	0.889	0.989
ITGA9	ITGB1	9606.ENSP00000264741	9606.ENSP00000379350	0	0	0	0	0.060	0.762	0.900	0.917	0.997
ITGAE	ITGB4	9606.ENSP00000263087	9606.ENSP00000200181	0	0	0	0	0.055	0.114	0.540	0.220	0.659
ITGAE	LAG3	9606.ENSP00000263087	9606.ENSP00000203629	0	0	0	0	0	0.067	0	0.607	0.617
ITGAE	MADCAM1	9606.ENSP00000263087	9606.ENSP00000215637	0	0	0	0	0	0	0	0.718	0.718
ITGAE	ITGB8	9606.ENSP00000263087	9606.ENSP00000222573	0	0	0	0	0.047	0.114	0.540	0.390	0.731
ITGAE	KLRB1	9606.ENSP00000263087	9606.ENSP00000229402	0	0	0	0	0.056	0	0	0.704	0.708
ITGAE	KLRK1	9606.ENSP00000263087	9606.ENSP00000240618	0	0	0	0	0.062	0	0	0.480	0.492
ITGAE	NOTCH2	9606.ENSP00000263087	9606.ENSP00000256646	0	0	0	0	0.057	0.045	0	0.397	0.410
ITGAE	ITGAV	9606.ENSP00000263087	9606.ENSP00000261023	0	0	0	0.580	0.044	0	0.540	0.154	0.595
ITGAE	MERTK	9606.ENSP00000263087	9606.ENSP00000295408	0	0	0	0	0	0.058	0	0.401	0.412
ITGAE	PECAM1	9606.ENSP00000263087	9606.ENSP00000457421	0	0	0	0	0.083	0.067	0	0.396	0.438
ITGAE	KIT	9606.ENSP00000263087	9606.ENSP00000288135	0	0	0	0	0.054	0	0	0.447	0.455
ITGAE	NRP1	9606.ENSP00000263087	9606.ENSP00000265371	0	0	0	0	0	0	0	0.460	0.460
ITGAE	KLRC1	9606.ENSP00000263087	9606.ENSP00000438038	0	0	0	0	0	0	0	0.463	0.463
ITGAE	MRC1	9606.ENSP00000263087	9606.ENSP00000455897	0	0	0	0	0	0	0	0.520	0.520
ITGAE	TLR4	9606.ENSP00000263087	9606.ENSP00000363089	0	0	0	0	0	0.050	0	0.518	0.522
ITGAE	TNFRSF9	9606.ENSP00000263087	9606.ENSP00000478699	0	0	0	0	0	0	0	0.529	0.529
ITGAE	TNFRSF4	9606.ENSP00000263087	9606.ENSP00000368538	0	0	0	0	0.103	0	0	0.541	0.570
